"GreatPast,GreatFuture",Zoo/Aquarium,artMuseum,natural history museum,science and technology center,park,public library,live music,sporting event,lecture or talk about science,PoliticsInterest,CommunityInterest,SportsNewsInterest,BusinessInterest,ScienceNewsInterest,EntertainmentNewsInterest,HowOftenScienceNews,HowGetScienceNews,HealthMedInterest,TechInterest,EnvironmentInterest,NutritionInterest,AstromonyInterest,EvolutionInterest,BrainInterest,SciKnowledge,AltMethodsSci,RateNewsMediaScience,UseSocialMedia,WatchCrime,WatchMedical,WatchSciFi,Hobbies,ABCNews,CBSNews,NBCNews,BizInsider,Vox,IJR,PBS,Politico,LATimes,PoliticalViews,Language,Parent of 0-17 year olds,Occupation,ReligiousEvents,OwnSmartPhone,ComputerOwner,Age,Education,Race,Gender,HOH,HHSize,HousingType,Income,MaritalStatus,EmploymentStatus,Age,Children0-1,Children2-5,Children6-12,Children13-17,Adults18+
1,1,0,0,1,1,1,0,0,0,1,2,4,2,1,4,2,2,0,1,1,0,1,0,0,2,2,3,2,2,4,2,2,0,0,0,0,0,0,0,0,0,2,1,1,10,6,1,3,3,4,1,1,1,4,1,13,1,1,50,0,0,0,2,2
2,0,0,0,0,0,0,0,0,0,3,2,4,3,2,4,4,2,0,0,0,0,0,0,1,2,2,2,1,4,4,4,2,0,0,0,0,0,0,0,0,0,3,1,2,-2,2,1,3,1,3,1,1,1,1,1,16,5,7,25,0,0,0,0,1
2,0,1,0,1,1,1,1,0,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,0,0,0,1,1,0,0,1,1,2,1,2,22,2,1,4,2,4,1,2,1,2,3,16,1,1,31,0,0,0,0,2
1,0,1,0,0,0,1,0,0,0,2,2,4,4,4,3,4,1,1,0,1,1,0,0,0,3,2,3,1,4,4,4,2,1,0,0,0,0,0,1,0,0,3,1,1,-2,2,2,3,2,3,1,2,0,3,1,9,6,3,40,1,0,1,0,1
1,1,0,1,0,1,1,1,0,0,2,2,3,2,3,2,4,1,1,0,0,0,0,0,0,3,2,2,2,3,3,3,2,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,2,4,2,1,2,1,2,1,11,1,1,62,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,3,2,2,2,2,4,3,2,1,0,0,1,0,0,1,2,2,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,-1,1,2,-2,2,3,3,4,3,4,1,1,2,1,16,1,5,66,0,0,0,0,2
1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,2,3,-1,1,1,0,0,0,0,0,2,-1,2,1,2,2,2,-1,1,0,0,0,0,0,0,0,0,1,1,2,20,4,1,1,4,2,1,1,1,4,1,10,3,1,60,0,0,1,0,3
1,1,1,0,0,1,1,1,1,0,1,1,2,2,2,3,2,2,0,1,1,0,1,0,0,-1,2,2,2,1,-1,3,2,1,1,1,0,0,0,0,0,0,3,1,2,-2,6,1,2,4,4,1,1,1,2,1,16,1,5,79,0,0,0,0,2
2,0,0,0,0,0,1,1,0,0,1,2,2,2,1,1,3,1,1,1,1,1,1,0,1,2,2,2,1,2,3,3,2,1,1,0,0,0,0,1,0,0,4,1,2,29,3,2,3,2,3,5,2,0,3,1,7,5,1,33,0,0,0,0,3
1,0,0,0,0,1,0,1,1,0,3,3,1,2,2,3,3,2,1,0,1,1,0,0,0,3,2,3,1,3,4,3,2,0,0,0,0,0,0,0,0,0,3,1,1,17,4,2,3,3,1,1,1,1,5,1,17,1,2,58,0,0,0,3,2
1,0,0,0,0,1,0,0,0,0,1,2,4,2,1,4,2,2,1,1,1,1,1,1,1,1,2,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,4,1,2,19,6,1,3,1,2,1,1,1,2,1,16,1,1,26,0,0,0,0,2
2,1,0,0,0,1,0,1,0,0,1,1,3,2,2,2,4,1,1,1,0,1,0,0,0,3,2,2,1,1,3,4,2,0,1,1,0,0,0,0,0,0,3,1,2,-2,5,1,1,4,2,1,2,1,2,1,15,1,7,60,0,0,0,0,2
1,0,0,0,0,0,1,0,1,0,1,1,3,2,2,4,3,1,1,0,0,1,1,0,0,2,2,2,2,1,4,2,2,0,0,0,0,0,0,0,0,0,1,1,2,-2,2,2,3,4,2,1,2,1,2,1,11,1,5,75,0,0,0,0,2
1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,1,1,1,1,1,1,0,0,2,2,3,2,1,1,2,2,1,1,1,0,0,0,1,0,0,3,1,2,-2,6,4,2,4,2,1,1,1,2,4,10,1,5,79,0,0,0,0,2
2,0,0,0,0,1,1,0,0,0,2,2,4,3,3,4,4,2,1,0,0,0,0,0,0,3,2,2,1,1,1,2,2,1,1,1,0,0,0,1,1,0,3,2,1,17,1,1,6,2,1,4,2,1,7,1,2,1,2,36,0,1,3,1,2
2,0,0,0,0,1,0,1,0,0,1,2,2,1,2,2,3,2,1,1,1,1,0,0,1,2,2,1,1,3,3,2,2,1,0,0,0,0,0,0,1,0,2,2,2,10,2,1,2,3,3,4,1,1,1,3,15,3,1,51,0,0,0,0,1
1,0,0,0,0,1,0,1,1,0,1,2,1,3,1,1,4,1,1,1,1,1,0,0,0,3,2,2,1,2,2,1,2,1,1,1,0,0,0,0,0,0,2,1,2,19,3,2,3,3,3,1,1,1,2,1,13,3,1,58,0,0,0,0,2
2,0,1,1,1,1,1,1,1,1,2,2,3,3,1,3,1,2,1,1,1,1,1,0,1,2,2,3,1,1,4,1,2,0,0,0,0,0,0,1,1,1,3,1,2,7,6,1,2,2,4,3,1,1,2,2,21,6,1,42,0,0,0,0,2
2,1,1,0,0,1,1,1,1,0,1,1,2,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,1,3,3,3,1,1,1,0,0,0,0,1,0,0,3,1,2,-2,4,1,3,4,4,1,2,1,1,2,15,5,5,65,0,0,0,0,1
2,0,0,0,0,1,0,1,0,0,3,2,3,2,2,4,3,1,1,0,1,0,0,0,1,2,2,2,1,1,1,4,2,1,0,0,0,0,0,0,0,0,2,1,2,12,5,1,2,2,4,1,2,1,2,1,13,1,1,31,0,0,0,0,2
1,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,4,1,1,1,1,0,0,0,0,3,2,2,1,1,3,3,2,1,1,1,0,0,0,0,0,0,2,1,2,-2,6,3,1,4,1,1,1,1,2,2,10,1,5,85,0,0,0,0,2
1,0,0,0,0,0,0,0,0,0,3,2,4,2,2,3,1,2,1,1,1,1,0,0,1,1,1,4,1,2,2,2,1,0,0,0,0,0,0,1,0,0,3,1,1,5,1,2,1,3,4,1,1,1,4,1,9,1,1,57,0,0,0,1,3
2,0,0,0,0,0,0,1,0,0,1,1,2,2,2,3,3,2,1,1,1,1,0,0,1,2,1,2,1,3,4,4,2,1,1,1,0,0,0,1,1,0,2,1,2,1,2,1,2,3,4,1,2,1,2,1,14,1,1,56,0,0,0,0,2
1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,1,0,0,0,0,0,0,0,2,2,3,2,2,4,4,2,0,0,0,0,0,0,0,0,0,1,1,2,29,6,2,1,4,2,1,2,1,3,1,13,1,1,61,0,0,0,0,3
2,0,0,0,0,0,0,0,0,0,4,2,4,4,4,4,4,1,1,0,0,0,0,0,0,3,2,2,1,2,3,1,2,0,1,0,0,0,0,0,0,0,2,1,2,16,6,1,4,4,2,1,2,1,2,1,12,1,1,61,0,0,0,0,2
2,0,1,0,0,1,1,1,0,0,-1,1,1,1,1,2,2,1,1,0,1,1,1,0,0,2,2,2,1,3,3,-1,2,1,1,1,0,0,0,0,1,0,2,1,2,-2,5,1,3,4,2,1,2,1,6,1,18,1,7,63,0,0,1,1,4
2,1,0,0,0,1,1,1,1,0,2,1,4,2,2,4,2,1,0,1,0,1,1,0,0,2,2,2,1,3,4,2,2,0,0,0,1,0,0,1,0,0,1,1,1,-2,3,1,1,3,3,1,1,0,8,1,12,1,7,56,0,0,3,2,2
1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,0,0,0,1,0,0,3,1,2,2,3,1,3,4,4,2,1,1,1,1,16,3,2,64,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,1,4,2,2,1,3,3,2,1,1,0,1,1,1,1,1,2,3,1,1,3,1,2,0,0,0,0,0,0,0,0,0,2,1,2,9,6,1,3,3,4,3,1,1,1,2,16,5,1,59,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,2,1,0,0,1,1,0,0,0,2,2,2,2,2,3,1,2,1,0,1,0,0,0,0,0,0,3,1,2,29,6,4,1,4,3,1,1,1,3,1,13,2,1,66,0,0,0,0,3
1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,1,0,0,0,1,0,0,0,4,2,1,1,4,4,4,2,0,0,0,0,0,0,0,0,0,3,1,2,-2,6,4,5,1,2,1,1,0,3,2,9,5,6,20,0,0,0,0,3
2,0,0,0,0,0,0,0,0,0,2,2,3,3,2,3,2,2,1,1,0,1,1,0,1,2,2,3,1,1,1,3,2,1,1,1,0,0,1,0,0,0,2,1,2,-2,2,1,3,4,2,1,2,1,1,1,14,5,5,77,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,3,3,4,3,2,3,1,2,1,0,1,0,0,0,0,1,2,2,1,1,3,2,2,1,1,1,0,0,0,0,0,0,2,1,2,-2,5,2,2,3,2,1,2,1,1,3,6,3,6,59,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,2,1,2,2,3,2,4,1,0,0,0,1,0,0,1,3,2,3,1,1,3,4,2,0,1,0,0,0,0,0,0,0,3,1,2,-2,6,2,2,4,2,1,2,1,1,1,8,2,5,75,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,2,1,1,3,2,4,1,0,0,0,0,0,0,0,1,2,4,1,2,4,1,2,0,0,0,0,0,0,0,0,0,1,1,2,29,6,2,1,4,3,3,1,1,1,1,15,3,2,68,0,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1,2,4,2,3,4,3,2,1,0,0,1,0,1,0,2,2,3,2,2,4,1,2,1,1,1,0,0,0,1,0,0,4,1,2,-1,1,2,2,4,3,5,1,1,1,3,6,3,2,66,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,1,0,0,0,0,0,0,0,3,2,2,1,4,4,4,2,0,0,0,0,0,0,0,0,0,3,1,1,-2,2,1,2,2,2,1,2,0,7,1,4,1,7,31,0,1,3,0,3
1,0,1,0,1,1,0,0,0,0,1,2,3,3,1,2,2,2,1,1,1,0,1,0,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,0,0,0,1,1,2,-2,1,4,1,4,3,1,1,1,2,1,10,1,5,78,0,0,0,0,2
1,1,0,0,0,0,0,0,0,0,1,1,3,3,1,3,2,1,0,0,0,0,1,0,0,2,2,2,1,2,4,2,2,1,0,1,0,0,0,1,0,0,3,1,1,-2,5,1,4,3,2,1,1,1,3,1,16,1,1,58,0,0,0,1,2
2,0,0,0,0,0,1,0,0,0,2,1,1,1,2,1,3,2,1,1,1,1,1,0,1,2,2,2,2,1,2,1,2,1,1,1,1,0,1,1,0,0,2,1,2,20,4,1,2,3,2,2,1,1,1,1,15,5,1,58,0,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,3,1,3,3,3,1,0,0,0,0,0,0,1,0,0,2,1,2,1,6,1,3,3,4,1,1,1,3,1,19,1,1,58,0,0,0,0,3
1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,1,0,0,0,0,0,0,0,4,2,3,1,4,4,4,2,0,0,0,0,0,0,0,0,0,3,1,1,-2,5,1,2,2,1,5,2,1,3,2,4,3,6,38,0,0,0,2,1
2,0,0,0,0,0,0,1,0,0,3,1,4,2,3,4,4,1,1,0,0,0,0,0,0,3,2,2,1,2,4,4,2,1,1,1,0,0,0,0,0,0,1,1,2,-2,5,1,1,4,2,1,2,1,1,1,12,3,5,71,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,2,2,3,2,3,3,4,-1,1,0,0,1,0,0,0,3,2,3,1,2,2,2,2,1,1,1,0,0,0,1,0,0,2,1,2,29,5,1,2,4,2,3,2,0,2,1,4,2,1,60,0,0,0,0,2
1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,0,1,0,1,2,2,3,1,3,3,1,2,1,1,1,0,0,0,1,1,1,3,1,2,1,2,1,3,3,4,1,1,1,2,1,15,1,1,59,0,0,0,0,2
2,0,0,0,0,0,0,1,0,0,1,1,4,2,2,3,3,1,1,1,0,0,1,0,1,3,2,4,1,2,4,2,2,0,0,0,0,0,0,0,0,0,1,1,2,10,2,1,3,4,3,1,2,1,2,1,13,1,1,62,0,0,0,0,2
2,1,1,1,1,1,0,1,0,0,2,2,2,2,2,3,2,2,1,0,0,1,0,0,0,2,2,2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,1,1,2,13,6,1,2,2,3,1,2,1,2,1,16,1,1,30,0,0,0,0,2
1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,2,2,2,2,4,1,2,1,1,1,0,0,0,1,0,1,2,1,2,29,3,1,1,4,4,2,1,1,3,1,18,1,1,69,0,0,0,0,3
2,0,0,0,0,0,0,0,0,0,2,2,3,3,2,4,2,2,0,1,0,0,1,0,0,1,2,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,1,1,2,-2,1,1,3,4,4,1,1,1,3,4,13,1,5,67,0,0,0,0,3
2,1,0,0,0,0,0,1,1,0,2,2,1,1,3,2,4,1,0,0,0,0,0,0,0,3,2,3,2,2,3,2,2,1,0,0,0,0,0,0,0,0,1,1,2,1,5,1,1,3,4,1,1,1,1,1,19,3,1,59,0,0,0,0,1
2,0,1,0,0,1,1,1,1,1,1,2,4,3,2,1,2,2,0,1,1,1,0,1,1,2,2,2,1,3,4,3,2,0,0,1,0,0,1,1,1,0,3,1,2,-2,2,1,2,1,3,1,2,0,5,1,16,5,7,19,0,0,1,1,3
2,0,0,0,0,1,0,0,1,0,2,1,2,2,2,3,4,1,1,1,1,1,0,0,0,3,2,4,1,1,2,2,2,1,1,1,0,0,0,0,0,0,2,2,1,17,2,1,3,3,1,4,2,1,6,1,11,1,1,46,0,1,2,0,3
1,0,0,0,0,0,0,0,0,0,2,1,1,2,2,3,3,2,1,1,1,0,0,0,0,2,2,3,1,2,3,2,2,1,1,1,0,0,0,0,0,0,2,1,2,25,3,2,1,4,2,1,1,0,2,1,9,1,1,63,0,0,0,0,2
2,0,0,0,0,0,1,0,1,0,2,2,1,2,2,2,4,1,1,1,1,1,1,0,1,2,2,3,1,3,3,4,2,1,1,1,0,0,0,0,0,0,3,1,2,-2,2,4,3,4,2,1,1,1,2,2,10,1,5,82,0,0,0,0,2
1,0,0,0,0,1,1,0,0,0,2,3,3,3,1,3,2,2,0,1,1,0,1,1,1,2,2,2,2,3,4,2,2,0,0,0,0,0,0,1,0,0,2,1,1,3,6,1,2,2,3,1,1,1,3,1,16,1,1,38,0,0,1,0,2
2,0,0,0,0,1,0,0,0,0,1,3,2,2,2,3,4,1,0,0,0,0,0,0,0,2,2,2,1,3,4,2,2,0,0,0,0,0,0,0,0,0,4,1,2,23,5,1,2,1,2,5,1,1,2,1,13,5,2,21,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,3,1,1,0,1,1,0,0,1,2,1,2,1,3,4,3,2,1,1,1,0,0,0,1,0,0,1,1,2,29,4,1,3,4,4,3,1,1,2,1,14,1,1,61,0,0,0,0,2
1,0,1,0,0,1,1,0,0,0,3,1,4,4,2,3,4,1,0,0,0,1,0,0,1,3,2,2,1,2,4,4,2,1,1,1,0,0,0,1,0,0,1,1,2,-2,6,3,3,3,2,1,2,1,2,3,9,1,6,55,0,0,0,0,2
2,0,0,0,0,0,1,0,0,0,1,1,4,2,2,3,3,1,1,1,0,1,1,0,1,3,2,2,1,2,4,1,2,0,0,1,0,0,0,0,0,0,2,1,2,-2,5,1,2,4,3,1,2,1,3,1,9,1,4,60,0,0,0,0,3
1,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,4,1,0,0,0,0,1,0,0,1,2,3,2,1,4,2,2,0,0,0,0,0,0,0,0,0,3,1,2,19,2,1,2,4,2,1,1,1,3,1,13,1,1,60,0,0,0,0,3
1,0,0,0,1,1,0,1,1,0,2,2,1,1,2,4,2,2,1,1,1,0,1,0,0,2,2,3,1,3,4,4,2,1,1,1,0,0,0,0,0,0,1,1,2,-2,2,1,2,4,4,1,1,1,2,1,20,1,4,60,0,0,0,0,2
2,0,1,1,0,1,0,1,0,0,1,2,3,2,2,3,2,2,1,0,0,1,1,1,1,1,2,3,1,1,3,3,2,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,1,4,3,1,2,1,2,1,18,1,2,66,0,0,0,0,2
1,1,1,0,0,1,1,1,1,0,2,2,2,2,2,3,2,2,1,1,1,1,0,0,0,1,2,2,1,3,2,2,2,1,1,1,0,0,0,0,0,0,3,1,1,5,5,1,2,2,4,1,1,1,3,1,21,1,1,41,1,0,0,0,2
1,1,0,0,0,1,1,0,1,0,1,1,2,2,2,2,1,1,1,0,1,1,0,0,1,2,2,1,1,2,2,2,2,0,0,1,0,0,0,0,0,0,2,1,2,12,4,1,2,4,3,1,2,1,1,1,16,1,1,62,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,1,2,3,1,1,2,1,1,1,1,1,1,1,0,0,2,2,2,1,2,2,2,2,1,1,1,0,0,0,0,0,0,2,1,2,-2,6,2,1,4,2,1,2,1,2,1,19,1,5,73,0,0,0,0,2
2,0,1,1,0,1,1,1,0,0,1,1,4,1,2,1,4,2,1,0,1,1,0,0,1,3,2,2,1,3,3,4,2,0,0,1,0,0,0,1,0,0,2,1,2,20,6,1,1,3,4,1,2,1,1,2,10,5,1,55,0,0,0,0,1
1,0,0,0,1,1,0,0,0,1,2,2,2,2,2,3,3,1,0,1,1,0,1,0,0,2,2,2,2,3,3,3,2,1,0,0,0,1,0,0,0,0,2,1,2,-2,5,1,2,4,3,5,1,1,1,1,7,2,5,65,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,3,1,4,4,2,4,2,2,1,1,1,1,1,0,0,2,2,3,1,3,4,2,2,0,0,0,0,0,0,0,0,0,3,1,2,-2,5,2,3,4,3,1,2,1,2,1,17,1,5,60,0,0,0,0,2
2,0,0,0,0,1,0,1,0,0,3,3,4,2,1,3,1,2,1,1,1,1,1,0,1,2,2,3,2,2,3,1,1,1,1,1,0,0,0,1,0,0,1,1,2,29,5,1,3,3,2,4,1,1,1,1,16,3,1,54,0,0,0,0,1
1,0,0,0,1,1,1,0,1,0,3,2,3,3,3,2,4,1,1,0,0,1,1,0,1,3,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,-2,2,1,2,2,2,1,2,1,4,3,9,1,7,31,0,2,0,0,2
2,0,0,0,0,1,1,1,1,0,3,-1,2,3,4,2,4,1,0,0,0,0,0,0,0,3,2,3,2,1,4,2,2,0,1,0,0,0,0,0,0,0,1,1,2,9,2,1,3,4,4,1,1,1,2,1,14,1,1,65,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,1,1,2,1,4,4,4,2,1,0,0,1,0,0,1,3,2,3,1,1,1,3,2,0,0,0,0,0,0,0,0,0,1,1,2,19,5,1,2,4,2,1,2,1,5,1,15,1,1,60,0,0,0,0,5
1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,4,2,1,1,0,1,1,0,0,0,2,2,4,2,4,4,2,2,0,0,0,0,0,0,0,0,0,1,1,2,-1,3,1,2,3,4,1,1,1,2,1,15,1,2,52,0,0,0,0,2
2,1,0,1,1,1,1,0,0,1,2,2,3,2,2,4,2,2,1,1,1,1,1,1,1,2,1,2,2,4,4,3,1,1,1,1,0,0,0,1,1,0,3,1,2,29,6,2,3,4,4,1,2,1,2,2,15,1,1,61,0,0,0,0,2
2,0,0,0,0,1,0,0,0,0,3,2,4,2,2,2,3,2,1,0,0,1,0,0,1,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,0,0,4,1,1,10,5,1,3,3,3,1,2,1,4,1,13,1,1,45,0,0,0,1,3
1,0,0,0,0,0,0,0,0,0,1,2,3,2,1,4,2,2,1,1,1,0,0,0,1,2,1,4,1,2,2,2,2,0,0,0,0,0,0,0,0,0,3,1,2,-2,4,1,3,4,3,1,2,1,2,1,16,1,5,75,0,0,0,0,2
1,0,0,0,1,1,0,0,0,0,1,1,3,2,1,1,2,1,0,1,1,0,0,1,0,2,2,2,1,3,3,1,1,1,1,1,0,0,0,0,0,0,2,2,2,15,3,1,2,1,3,4,1,0,3,1,10,5,1,26,0,0,0,0,3
1,0,0,0,0,0,0,0,0,0,1,1,3,1,2,3,4,1,1,1,1,0,0,0,0,2,2,2,1,2,3,4,2,0,1,1,0,0,0,0,0,0,3,1,2,-2,4,1,3,4,2,1,2,1,2,1,12,1,5,76,0,0,0,0,2
1,0,0,0,0,0,0,1,1,0,3,2,2,2,2,2,4,1,0,1,0,1,0,0,0,3,2,3,2,2,2,2,2,1,1,1,0,0,0,0,0,0,1,1,2,4,5,1,3,1,4,1,1,0,4,1,16,5,1,26,0,0,0,0,4
2,0,0,0,0,0,1,0,0,0,1,4,4,4,4,4,4,1,0,0,0,0,0,0,0,4,2,3,1,1,3,3,2,0,0,0,0,0,0,0,0,0,4,1,2,-2,6,1,2,3,3,1,1,0,2,1,8,1,6,55,0,0,0,0,2
2,0,0,0,0,1,0,0,0,0,2,2,4,3,1,2,1,2,1,1,1,0,1,0,0,1,2,2,1,3,3,2,2,1,1,1,0,0,0,1,0,1,3,1,2,-2,6,1,1,2,2,1,1,1,2,3,4,3,6,39,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,4,2,1,0,0,1,0,0,0,3,2,2,1,-1,3,1,2,0,1,0,0,0,0,0,0,0,2,1,2,13,6,1,2,3,2,2,1,1,2,1,20,1,1,53,0,0,0,0,2
2,1,1,0,0,1,1,1,1,0,2,2,2,3,2,3,3,1,1,0,0,1,0,0,1,2,2,2,1,2,2,3,2,0,1,0,0,0,0,0,0,0,3,1,2,8,4,1,2,3,4,1,2,1,2,1,18,1,1,56,0,0,0,0,2
1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,4,4,1,1,0,0,1,0,0,1,4,2,4,2,4,4,4,2,0,0,0,0,0,0,0,0,0,2,1,2,-2,5,2,1,4,2,2,1,1,2,4,13,1,5,64,0,0,0,0,2
1,0,1,1,0,1,1,0,1,0,2,2,3,3,3,3,4,1,1,0,1,1,0,0,0,2,2,2,1,2,3,4,2,0,1,0,0,0,0,0,0,0,1,1,2,18,1,4,4,4,3,1,2,1,2,1,8,1,1,72,0,0,0,0,2
1,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,4,1,1,0,0,1,0,0,1,2,2,3,1,1,3,3,2,0,0,0,0,0,0,0,0,0,3,1,2,3,6,1,1,2,4,2,1,1,1,3,12,5,1,33,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,4,2,2,2,2,3,3,1,1,1,1,0,0,0,0,3,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,1,1,2,15,6,1,1,3,2,1,1,0,3,1,16,1,1,51,0,0,0,0,3
1,1,0,0,0,0,1,0,1,0,3,1,1,2,2,2,3,1,1,0,1,1,0,0,0,2,1,2,1,2,2,2,2,0,1,0,0,0,0,0,0,0,3,1,1,26,5,1,3,3,3,1,1,1,5,1,16,1,1,47,0,0,1,1,3
1,0,0,0,0,1,1,1,0,0,2,1,2,2,2,2,3,2,1,1,1,0,0,0,0,3,2,2,1,1,3,2,2,0,0,0,0,0,0,0,0,0,1,1,2,-2,5,1,2,4,3,3,2,1,2,2,14,1,5,71,0,0,0,0,2
2,0,0,0,0,1,1,0,0,0,3,2,4,3,2,2,3,1,1,0,1,1,0,0,0,3,2,1,1,3,3,4,2,0,1,1,0,0,0,0,0,0,3,2,2,-2,1,1,2,4,1,4,2,1,7,1,4,3,5,60,1,0,2,1,3
2,0,0,0,0,1,1,1,0,0,1,1,3,1,2,2,4,-1,1,1,1,1,0,0,0,2,2,2,1,3,2,3,2,0,0,0,0,0,0,0,0,0,2,1,2,-2,2,1,3,3,2,1,2,1,1,1,14,1,4,57,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,1,1,3,3,4,4,1,0,0,1,0,0,0,0,2,2,2,2,4,4,3,2,1,1,1,0,0,0,0,0,0,2,1,2,-2,6,4,2,4,2,1,2,1,3,1,10,3,7,79,0,0,0,0,3
1,0,0,0,0,0,1,0,1,0,2,2,4,4,2,2,4,-1,1,0,0,1,0,0,0,3,2,4,1,4,3,4,2,1,0,0,0,0,0,0,0,0,1,1,2,-2,3,2,2,4,3,1,1,1,1,1,6,2,5,75,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,4,4,4,2,3,2,3,1,1,1,1,0,0,0,1,1,2,1,2,1,1,4,2,0,0,0,0,0,0,0,0,0,1,1,2,20,4,1,6,2,2,1,2,1,1,2,8,3,1,40,0,0,0,0,1
1,0,0,0,0,1,1,1,0,0,2,2,3,2,2,2,4,1,0,0,1,1,1,0,1,3,2,2,2,1,3,1,2,0,0,0,0,0,0,1,0,1,1,1,2,-2,1,2,3,1,1,1,1,0,4,1,11,5,4,18,0,0,0,1,3
1,0,1,0,0,0,1,0,1,0,1,2,3,3,3,2,4,2,1,0,0,0,1,1,1,3,2,3,1,1,4,3,2,0,1,1,0,0,0,0,0,0,1,1,2,-2,6,1,3,4,4,5,2,1,4,1,8,1,6,62,0,0,2,0,2
2,0,0,0,0,0,0,0,0,0,2,1,4,2,3,1,4,1,1,0,0,0,0,0,1,3,2,2,1,2,4,4,2,0,1,0,0,0,0,0,0,0,2,1,2,-2,1,1,1,4,4,2,2,1,2,1,11,3,5,60,0,0,0,0,2
2,0,1,0,1,1,0,1,0,0,1,1,3,1,2,3,2,2,1,0,1,1,0,0,1,2,2,3,2,1,2,4,2,0,0,0,0,0,0,0,0,0,3,1,2,-2,4,2,2,4,2,1,1,1,2,1,19,1,5,73,0,0,0,0,2
1,0,0,0,0,0,1,0,0,0,4,2,3,4,3,3,4,1,1,0,0,1,0,0,1,4,2,2,1,1,3,3,2,0,0,1,0,0,0,0,0,0,4,1,2,-2,6,2,1,4,2,1,2,1,1,4,6,2,5,64,0,0,0,0,1
2,0,0,0,0,0,0,1,1,0,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,3,2,2,1,3,3,2,2,1,0,0,0,0,0,0,0,0,2,1,1,1,6,1,1,3,4,1,1,1,4,1,19,1,1,48,0,0,0,1,3
1,0,1,0,0,0,0,1,1,1,1,1,2,2,1,4,2,2,0,1,0,0,1,0,0,2,2,3,1,2,4,2,2,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,1,4,4,1,1,1,2,1,18,1,1,63,0,0,0,0,2
2,0,1,0,0,0,0,0,0,0,-1,2,4,2,2,2,4,1,1,0,1,0,0,0,0,3,2,2,1,4,4,2,2,0,0,1,0,0,0,0,0,0,3,1,2,-2,6,1,2,4,2,1,2,1,2,1,16,1,7,65,0,0,0,0,2
2,0,0,0,0,1,0,0,0,1,2,2,2,2,1,3,2,2,1,0,1,0,1,1,1,2,1,4,1,1,3,2,1,0,0,0,0,0,0,0,0,0,1,1,2,9,6,1,2,4,4,1,2,1,2,1,20,1,1,65,0,0,0,0,2
